unit_role,area_code,pre_rmspe,retained_max_gate,retained_min_gate
placebo,14107,0.037551100996384625,True,True
placebo,14108,0.066448150183532229,True,True
placebo,14109,0.26650120092497781,True,False
placebo,14110,0.090913895224919439,True,True
placebo,14111,0.094285035354989069,True,True
placebo,14112,0.066033107720434275,True,True
placebo,14113,0.1116670422726732,True,True
placebo,14114,0.090238831917695689,True,True
placebo,14115,0.072198131088440309,True,True
placebo,14116,0.12611452927568717,True,True
placebo,14117,0.049929698844783085,True,True
placebo,14118,0.1379866370755374,True,True
placebo,14131,0.15490206831882586,True,True
placebo,14132,0.054029497424202974,True,True
placebo,14133,0.14646573899264129,True,True
placebo,14134,0.063232167765434805,True,True
placebo,14135,0.090354427777682156,True,True
placebo,14136,0.080925972592643086,True,True
placebo,14137,0.091872460731366345,True,True
placebo,14151,0.079904228773905198,True,True
placebo,14152,0.16280509943096219,True,True
placebo,14153,0.0892962131782567,True,True
placebo,14201,0.116748499975763,True,True
placebo,14203,0.086179445833832732,True,True
placebo,14204,0.1404568981886786,True,True
placebo,14205,0.05253081150919816,True,True
placebo,14206,0.0721220426456914,True,True
placebo,14207,0.16936474606554802,True,True
placebo,14208,0.099582435669853336,True,True
placebo,14210,0.093631156553922859,True,True
placebo,14211,0.047720605360921362,True,True
placebo,14212,0.045776408961314866,True,True
placebo,14213,0.073652685375571222,True,True
placebo,14214,0.12222446683432488,True,True
placebo,14215,0.14216202284981888,True,True
placebo,14216,0.27425852199733003,True,False
placebo,14217,0.17288105231710102,True,True
placebo,14218,0.076243483849483623,True,True
placebo,14301,0.087966071861869943,True,True
placebo,14321,0.23930664695507287,True,True
placebo,14341,0.14711922565098448,True,True
placebo,14342,0.070109995253607019,True,True
placebo,14361,0.063183221326973613,True,True
placebo,14362,0.25628128445575121,True,True
placebo,14363,0.13259101196485021,True,True
placebo,14364,0.076128627299491824,True,True
placebo,14366,0.466564252478052,True,False
placebo,14382,0.080276097526771367,True,True
placebo,14383,0.056028070970422179,True,True
placebo,14384,0.075860423216651318,True,True
placebo,14401,0.061218862020218999,True,True
placebo,14402,0.15841381106040894,True,True
placebo,19201,0.037599069791137286,True,True
placebo,19202,0.099783590368096517,True,True
placebo,19204,0.051191415703468364,True,True
placebo,19205,0.067206733229507487,True,True
placebo,19206,0.036788148359553595,True,True
placebo,19207,0.03123461522255563,True,True
placebo,19208,0.077804671795894884,True,True
placebo,19209,0.099530830439886017,True,True
placebo,19210,0.072465288444429413,True,True
placebo,19211,0.065240712514114702,True,True
placebo,19212,0.085487505829343002,True,True
placebo,19213,0.086863925410192139,True,True
placebo,19214,0.086265011604650929,True,True
placebo,19346,0.057245641616124471,True,True
placebo,19364,0.097131117110801787,True,True
placebo,19365,0.11077760790940078,True,True
placebo,19366,0.055943425092489514,True,True
placebo,19368,0.11310766558998311,True,True
placebo,19384,0.092491397329419509,True,True
placebo,19422,0.077479039834645741,True,True
placebo,19423,0.41304328556857273,True,False
placebo,19424,0.082068060676691729,True,True
placebo,19425,0.10682756675368978,True,True
placebo,19429,0.063646001193772048,True,True
placebo,19430,0.13910539465934499,True,True
placebo,19442,0.091983992069087805,True,True
placebo,19443,0.086407697043522413,True,True
placebo,20201,0.22322216747682075,True,True
placebo,20202,0.059781273825835118,True,True
placebo,20203,0.064775651707983356,True,True
placebo,20204,0.06908380057483067,True,True
placebo,20205,0.091347775928220409,True,True
placebo,20206,0.040824396521753285,True,True
placebo,20207,0.089057083829720593,True,True
placebo,20208,0.10081362553570726,True,True
placebo,20209,0.13074606304160039,True,True
placebo,20210,0.03319183577301018,True,True
placebo,20211,0.10086983685355518,True,True
placebo,20212,0.060358823353316007,True,True
placebo,20213,0.19182122382066938,True,True
placebo,20214,0.096543978602228353,True,True
placebo,20215,0.13461290774374754,True,True
placebo,20217,0.041454060389679019,True,True
placebo,20218,0.039250806390893671,True,True
placebo,20219,0.047642813103515778,True,True
placebo,20220,0.064713100037754795,True,True
placebo,20303,0.14309430795896977,True,True
placebo,20304,0.1367832000303871,True,True
placebo,20305,0.11942554969756186,True,True
placebo,20306,0.10375364230469722,True,True
placebo,20309,0.41715867874636731,True,False
placebo,20321,0.11401990489875287,True,True
placebo,20323,0.1511547543930353,True,True
placebo,20324,0.062197410370777313,True,True
placebo,20349,0.11462677002661656,True,True
placebo,20350,0.04570839167539055,True,True
placebo,20361,0.075531261128388746,True,True
placebo,20362,0.10605545626868275,True,True
placebo,20363,0.15382824186572303,True,True
placebo,20382,0.27139617186962706,True,False
placebo,20383,0.069505366962588119,True,True
placebo,20384,0.058011763699973559,True,True
placebo,20385,0.045342094812756771,True,True
placebo,20388,0.46579994863106261,True,False
placebo,20402,0.28971449255058113,True,False
placebo,20403,0.27529915560648999,True,False
placebo,20404,0.092278860555077419,True,True
placebo,20407,0.17643709264082591,True,True
placebo,20409,0.10782478901232355,True,True
placebo,20410,0.35501984895150657,True,False
placebo,20411,0.17373942946390095,True,True
placebo,20416,0.089035590292983871,True,True
placebo,20417,0.42789352740638248,True,False
placebo,20422,0.41227055592870132,True,False
placebo,20423,0.22418486308229443,True,True
placebo,20425,0.30312574348635785,True,False
placebo,20429,0.52827790902520555,True,False
placebo,20430,0.052304133282310122,True,True
placebo,20432,0.060080403512278481,True,True
placebo,20446,0.20430692224702848,True,True
placebo,20448,0.21277732882499481,True,True
placebo,20452,0.13916764146232333,True,True
placebo,20481,0.13675611898617496,True,True
placebo,20482,0.076568591546796821,True,True
placebo,20485,0.14896800129161256,True,True
placebo,20486,0.055241767613007919,True,True
placebo,20521,0.14915686543023621,True,True
placebo,20541,0.13008096842608827,True,True
placebo,20543,0.27267660932031779,True,False
placebo,20561,0.10520491206194242,True,True
placebo,20562,0.1819280898326936,True,True
placebo,20563,0.18923572458168406,True,True
placebo,20583,0.083575998249861283,True,True
placebo,20588,0.045820380731342654,True,True
placebo,20590,0.17517530537781581,True,True
placebo,20602,0.10821868949316757,True,True
placebo,21201,0.071907714484592419,True,True
placebo,21202,0.059162538532496256,True,True
placebo,21203,0.096397674981297962,True,True
placebo,21204,0.056680935364435844,True,True
placebo,21205,0.042681034449144131,True,True
placebo,21206,0.055914704534609304,True,True
placebo,21207,0.036297125809256134,True,True
placebo,21208,0.04257925211680099,True,True
placebo,21209,0.17857665219430593,True,True
placebo,21210,0.049086189108450438,True,True
placebo,21211,0.039942665962028709,True,True
placebo,21212,0.11302565383111011,True,True
placebo,21213,0.062401301353430916,True,True
placebo,21214,0.099837256293928089,True,True
placebo,21215,0.094518726788225066,True,True
placebo,21216,0.26054108161553641,True,False
placebo,21217,0.042915349605902549,True,True
placebo,21218,0.13340158132195221,True,True
placebo,21219,0.1771880822116472,True,True
placebo,21220,0.049409570415671518,True,True
placebo,21221,0.068886859304126621,True,True
placebo,21303,0.25968466981836968,True,False
placebo,21341,0.10821466875007614,True,True
placebo,21361,0.178704496047634,True,True
placebo,21362,0.23206759919531653,True,True
placebo,21381,0.42207879160059325,True,False
placebo,21383,0.5260256275719053,True,False
placebo,21401,0.091477851751910325,True,True
placebo,21403,0.045417214816476877,True,True
placebo,21404,0.05295269474523711,True,True
placebo,21421,0.43274895963103166,True,False
placebo,21502,0.059680204181131395,True,True
placebo,21503,0.058958649878828769,True,True
placebo,21504,0.067204719701552923,True,True
placebo,21505,0.044439908240617512,True,True
placebo,21506,0.045354239251506598,True,True
placebo,21507,0.083388099631498805,True,True
placebo,21521,0.052707150473054638,True,True
placebo,21604,0.066194228948953063,True,True
placebo,22101,0.089754968275103403,True,True
placebo,22102,0.092505835499814421,True,True
placebo,22103,0.077557661210641907,True,True
placebo,22203,0.10880410014935407,True,True
placebo,22205,0.094081262538872446,True,True
placebo,22206,0.042177883578048386,True,True
placebo,22207,0.09354976026578439,True,True
placebo,22208,0.076493358720843466,True,True
placebo,22209,0.083858310015580723,True,True
placebo,22210,0.057876107216398832,True,True
placebo,22211,0.070240821771462458,True,True
placebo,22212,0.084092643676721202,True,True
placebo,22213,0.064128843205386796,True,True
placebo,22214,0.087140493087659476,True,True
placebo,22215,0.054483454298762418,True,True
placebo,22216,0.25946579237489414,True,False
placebo,22219,0.10191269490800375,True,True
placebo,22220,0.11040977704221709,True,True
placebo,22221,0.061033502591917997,True,True
placebo,22222,0.094773551275725496,True,True
placebo,22223,0.05074233167473377,True,True
placebo,22224,0.071235474888692904,True,True
placebo,22225,0.091693859735998903,True,True
placebo,22226,0.12458746961110471,True,True
placebo,22301,0.086851423100418851,True,True
placebo,22302,0.25235022950510377,True,True
placebo,22304,0.13612709737485001,True,True
placebo,22305,0.087165455361732952,True,True
placebo,22306,0.1106717943210096,True,True
placebo,22325,0.040382064100619307,True,True
placebo,22341,0.14142815290816682,True,True
placebo,22342,0.0970966041670107,True,True
placebo,22344,0.14339698125084291,True,True
placebo,22424,0.19772378038784089,True,True
placebo,22429,0.18451427054250488,True,True
placebo,22461,0.19530992976024858,True,True
placebo,23101,0.21418496404730819,True,True
placebo,23102,0.069678538601512727,True,True
placebo,23103,0.053044175015643541,True,True
placebo,23104,0.047412146352766929,True,True
placebo,23105,0.212074935698086,True,True
placebo,23106,0.063808254759108826,True,True
placebo,23107,0.10904118071147233,True,True
placebo,23108,0.22024185718452069,True,True
placebo,23109,0.096816723402562616,True,True
placebo,23110,0.070948431619105259,True,True
placebo,23111,0.11203859657397201,True,True
placebo,23112,0.28306286185349749,True,False
placebo,23113,0.053154175089862317,True,True
placebo,23114,0.059494955174805783,True,True
placebo,23115,0.063919897516769353,True,True
placebo,23116,0.075359583913064659,True,True
placebo,23201,0.045178854143381429,True,True
placebo,23202,0.11488923173662649,True,True
placebo,23203,0.087553717862455013,True,True
placebo,23204,0.053147315547612373,True,True
placebo,23205,0.073958325300565925,True,True
placebo,23206,0.051728724945712345,True,True
placebo,23207,0.099937526259158541,True,True
placebo,23208,0.24215285474228138,True,True
placebo,23209,0.055476532433754222,True,True
placebo,23210,0.098792050611924503,True,True
placebo,23211,0.1135903131894862,True,True
placebo,23212,0.061734113345842626,True,True
placebo,23213,0.084056211041844339,True,True
placebo,23214,0.12139610391852251,True,True
placebo,23215,0.073662745366863389,True,True
placebo,23216,0.21693350346770607,True,True
placebo,23217,0.18175592183887962,True,True
placebo,23219,0.097378551614085027,True,True
placebo,23220,0.13672905974557123,True,True
placebo,23221,0.048627181579664905,True,True
placebo,23222,0.10657027264738911,True,True
placebo,23223,0.11359854185157685,True,True
placebo,23224,0.13453916157812879,True,True
placebo,23225,0.096646506913238409,True,True
placebo,23226,0.12622205715668483,True,True
placebo,23227,0.20260889642605576,True,True
placebo,23228,0.7982879536764772,False,False
placebo,23229,0.080101506241180565,True,True
placebo,23230,0.083235132023747244,True,True
placebo,23231,0.095473688770167237,True,True
placebo,23232,0.048318315455942992,True,True
placebo,23233,0.11477871692914501,True,True
placebo,23234,0.11641798589305916,True,True
placebo,23235,0.069662445322132616,True,True
placebo,23236,0.12494160217212559,True,True
placebo,23237,0.14845777978907432,True,True
placebo,23238,0.18329294610881078,True,True
placebo,23302,0.25221576572357762,True,True
placebo,23342,0.20876906361870895,True,True
placebo,23362,0.18398298153436912,True,True
placebo,23425,0.43963487753455027,True,False
placebo,23427,0.40060207007068638,True,False
placebo,23441,0.39673523866016469,True,False
placebo,23442,0.14084323533988419,True,True
placebo,23445,0.13194713604296507,True,True
placebo,23446,0.10813692183632682,True,True
placebo,23447,0.17466651474270359,True,True
placebo,23501,0.06752989406519308,True,True
placebo,23561,0.17260371858482365,True,True
placebo,23562,0.290493122318847,True,False
placebo,23563,0.2044443834675449,True,True
placebo,24201,0.039713894498911613,True,True
placebo,24202,0.042823792956522222,True,True
placebo,24203,0.13829308968032536,True,True
placebo,24204,0.041491841644832994,True,True
placebo,24205,0.06516520945588633,True,True
placebo,24207,0.24590085885584156,True,True
placebo,24208,0.035144363518707249,True,True
placebo,24209,0.18181751141877006,True,True
placebo,24210,0.050916454560234289,True,True
placebo,24211,0.091706815873122238,True,True
placebo,24212,0.060033536789999876,True,True
placebo,24214,0.15606437812191851,True,True
placebo,24215,0.063296773569122985,True,True
placebo,24216,0.03792015111022868,True,True
placebo,24324,0.081249286967232479,True,True
placebo,24341,0.06586316127210326,True,True
placebo,24343,0.055037655670291577,True,True
placebo,24344,0.40790780736431387,True,False
placebo,24441,0.26884027930831444,True,False
placebo,24442,0.092469266486505108,True,True
placebo,24443,0.09568156649503462,True,True
placebo,24461,0.13123568278421147,True,True
placebo,24471,0.092073865697983356,True,True
placebo,24472,0.20751683412149283,True,True
placebo,24543,0.10638096066306793,True,True
placebo,24561,0.10164741376030077,True,True
placebo,24562,0.12522570811660433,True,True
placebo,25201,0.064350972007174961,True,True
placebo,25202,0.074729635249498522,True,True
placebo,25203,0.079120547767541349,True,True
placebo,25204,0.061709598077851528,True,True
placebo,25206,0.07895317156671694,True,True
placebo,25207,0.11422179665724351,True,True
placebo,25208,0.05317397743232255,True,True
placebo,25209,0.0563371996871328,True,True
placebo,25210,0.16243839095659907,True,True
placebo,25211,0.087433107058900464,True,True
placebo,25212,0.1320351029780551,True,True
placebo,25213,0.088799659097422573,True,True
placebo,25214,0.085634311667407162,True,True
placebo,25383,0.07433273012721793,True,True
placebo,25384,0.056885555528748084,True,True
placebo,25425,0.36626525836450835,True,False
placebo,25441,0.26065324068962659,True,False
placebo,25442,0.064326545719687503,True,True
placebo,25443,0.12735124160931616,True,True
placebo,26101,0.066405374760873451,True,True
placebo,26102,0.098846639090612559,True,True
placebo,26103,0.12593760473564641,True,True
placebo,26104,0.1058668445239543,True,True
placebo,26105,0.14803806547019224,True,True
placebo,26106,0.042953519737821508,True,True
placebo,26107,0.12965148371851931,True,True
placebo,26108,0.11510158932584896,True,True
placebo,26109,0.067095466096822182,True,True
placebo,26110,0.10271602710911948,True,True
placebo,26111,0.072242506473077492,True,True
placebo,26201,0.1805302710815212,True,True
placebo,26202,0.077477337540498875,True,True
placebo,26203,0.13179547593058508,True,True
placebo,26204,0.1364303131652212,True,True
placebo,26205,0.078091722638339897,True,True
placebo,26206,0.13740522863563145,True,True
placebo,26207,0.10511858389539559,True,True
placebo,26208,0.29462453567834079,True,False
placebo,26209,0.16739246527838841,True,True
placebo,26210,0.1199412975988875,True,True
placebo,26211,0.13438251039167495,True,True
placebo,26212,0.11074826399938172,True,True
placebo,26213,0.056846581177684402,True,True
placebo,26214,0.04859997390936039,True,True
placebo,26303,0.27824329340494874,True,False
placebo,26322,0.091375000210891455,True,True
placebo,26344,0.069821812640670583,True,True
placebo,26364,0.13817634173775456,True,True
placebo,26365,0.072548331079867009,True,True
placebo,26366,0.35373121258999535,True,False
placebo,26367,0.042913031978032534,True,True
placebo,26407,0.068088015492510215,True,True
placebo,26463,0.065823926963005,True,True
placebo,26465,0.084045790393496148,True,True
placebo,27102,0.064668410261888049,True,True
placebo,27103,0.096822530405752977,True,True
placebo,27104,0.23867873510621496,True,True
placebo,27106,0.21390490932364792,True,True
placebo,27107,0.083475620200127221,True,True
placebo,27108,0.063925609482182497,True,True
placebo,27109,0.071964606624572894,True,True
placebo,27111,0.083247736775425962,True,True
placebo,27113,0.038865462345323801,True,True
placebo,27114,0.088775227918202873,True,True
placebo,27115,0.076548372792960562,True,True
placebo,27116,0.12479766067920507,True,True
placebo,27117,0.079732649838211739,True,True
placebo,27118,0.063642749344999083,True,True
placebo,27119,0.070248127408582203,True,True
placebo,27120,0.10357144459817948,True,True
placebo,27121,0.24910719900158521,True,True
placebo,27122,0.1570255666582564,True,True
placebo,27123,0.04793074886213064,True,True
placebo,27124,0.049634339643767345,True,True
placebo,27125,0.26832105385231203,True,False
placebo,27126,0.15835011056471968,True,True
placebo,27127,0.083788229612536874,True,True
placebo,27128,0.071142043299484023,True,True
placebo,27141,0.070626391903060609,True,True
placebo,27142,0.098889151988662771,True,True
placebo,27143,0.1307071005789037,True,True
placebo,27144,0.10844975756892815,True,True
placebo,27145,0.058529638918591524,True,True
placebo,27146,0.07820371550059077,True,True
placebo,27147,0.12545254957815555,True,True
placebo,27202,0.042253038416379889,True,True
placebo,27203,0.044365084582339169,True,True
placebo,27204,0.074192415350567878,True,True
placebo,27205,0.11568232422311031,True,True
placebo,27206,0.24486856989549741,True,True
placebo,27207,0.065147276935645676,True,True
placebo,27208,0.075306045287325929,True,True
placebo,27209,0.087863911718868107,True,True
placebo,27210,0.080166719186397187,True,True
placebo,27211,0.053464034893622975,True,True
placebo,27212,0.066925861468620576,True,True
placebo,27213,0.094189843745213275,True,True
placebo,27214,0.076827889044506353,True,True
placebo,27215,0.072391656736651738,True,True
placebo,27217,0.13213831672114013,True,True
placebo,27218,0.076410457457284336,True,True
placebo,27219,0.05390993188217387,True,True
placebo,27220,0.11541872826793322,True,True
placebo,27221,0.12208547049568645,True,True
placebo,27222,0.044590021526690449,True,True
placebo,27223,0.22099012173229979,True,True
placebo,27224,0.18334177980083741,True,True
placebo,27225,0.058561061635530112,True,True
placebo,27226,0.15112166397870472,True,True
placebo,27227,0.12332678857351095,True,True
placebo,27228,0.0964405721617108,True,True
placebo,27229,0.12547893562499932,True,True
placebo,27230,0.090575865945128217,True,True
placebo,27231,0.077543897891183558,True,True
placebo,27232,0.15934598065991989,True,True
placebo,27301,0.078625659087254968,True,True
placebo,27321,0.56112875175947408,True,False
placebo,27322,0.073899818406880299,True,True
placebo,27341,0.44764231836190782,True,False
placebo,27361,0.31174674282283865,True,False
placebo,27366,0.049070495939942498,True,True
placebo,27381,0.070102493733027904,True,True
placebo,27382,0.10720513803070231,True,True
placebo,27383,0.092689199429503891,True,True
placebo,28101,0.071932356887554658,True,True
placebo,28102,0.11491273354702822,True,True
placebo,28105,0.18831557628093046,True,True
placebo,28106,0.048606752633142652,True,True
placebo,28107,0.16919842570746613,True,True
placebo,28108,0.057103595795227217,True,True
placebo,28109,0.055894685731751451,True,True
placebo,28110,0.087284399774563856,True,True
placebo,28111,0.11047411165550808,True,True
placebo,28201,0.067328834352116479,True,True
placebo,28202,0.063620819767052653,True,True
placebo,28203,0.039633598889599081,True,True
placebo,28204,0.21415809555699905,True,True
placebo,28205,0.06509923866455461,True,True
placebo,28206,0.062224769922048957,True,True
placebo,28207,0.071038618056238081,True,True
placebo,28208,0.085941573885605652,True,True
placebo,28209,0.091146837666087041,True,True
placebo,28210,0.078832446273997256,True,True
placebo,28212,0.072349465194462934,True,True
placebo,28213,0.061723923446875259,True,True
placebo,28214,0.28411370473261749,True,False
placebo,28215,0.071678390414013485,True,True
placebo,28216,0.11275017971397133,True,True
placebo,28217,0.065041167024582069,True,True
placebo,28218,0.12221327592061676,True,True
placebo,28219,0.064565188442337426,True,True
placebo,28220,0.061279497215471733,True,True
placebo,28221,0.12824844568504878,True,True
placebo,28222,0.11026358060221916,True,True
placebo,28223,0.14709638601413144,True,True
placebo,28224,0.069253478014403083,True,True
placebo,28225,0.091402962567181695,True,True
placebo,28226,0.042452478553756084,True,True
placebo,28227,0.10404673147211597,True,True
placebo,28228,0.048370699335490937,True,True
placebo,28229,0.088021561652130931,True,True
placebo,28301,0.055654446206917237,True,True
placebo,28365,0.066879533221999118,True,True
placebo,28381,0.10478221376884024,True,True
placebo,28382,0.1063448854869818,True,True
placebo,28442,0.05553739785322815,True,True
placebo,28443,0.068908572064118531,True,True
placebo,28446,0.067555550691223945,True,True
placebo,28464,0.062332771370683181,True,True
placebo,28481,0.049473744684399246,True,True
placebo,28501,0.065567564443542295,True,True
placebo,28585,0.071633377092748432,True,True
placebo,28586,0.066954790289147706,True,True
placebo,29201,0.080364484759104807,True,True
placebo,29202,0.22372945500537908,True,True
placebo,29203,0.11953550200785314,True,True
placebo,29204,0.063502147964376782,True,True
placebo,29205,0.088724398415933922,True,True
placebo,29206,0.17544262356845747,True,True
placebo,29207,0.06088899373323356,True,True
placebo,29208,0.093494959031287059,True,True
placebo,29209,0.073312872594303788,True,True
placebo,29210,0.11910479035946213,True,True
placebo,29211,0.051659242565617207,True,True
placebo,29212,0.064416700493021131,True,True
placebo,29322,0.098711413126972125,True,True
placebo,29342,0.082573863771735673,True,True
placebo,29343,0.27926169456670702,True,False
placebo,29344,0.081522464075907797,True,True
placebo,29361,0.24552934326360198,True,True
placebo,29363,0.043348445718283994,True,True
placebo,29385,0.15877409880799281,True,True
placebo,29386,0.075739618860962032,True,True
placebo,29401,0.11111974620244554,True,True
placebo,29402,0.06302199394393862,True,True
placebo,29425,0.25734020361608623,True,True
placebo,29426,0.21155845374541354,True,True
placebo,29427,0.43022691746785208,True,False
placebo,29441,0.28853386827232264,True,False
placebo,29442,0.071171684345260652,True,True
placebo,29443,0.12650256811941277,True,True
placebo,29444,0.090837286412075363,True,True
placebo,29446,0.1213478754567907,True,True
placebo,29447,0.34334067447328492,True,False
placebo,29449,0.090934817985547436,True,True
placebo,29450,0.10545306177273023,True,True
placebo,29451,0.3416443643794459,True,False
placebo,29452,0.097979231927778992,True,True
placebo,29453,0.11920958456317299,True,True
placebo,30201,0.077256611079499077,True,True
placebo,30202,0.078995856711849874,True,True
placebo,30203,0.063000541750018943,True,True
placebo,30204,0.25584532176682573,True,True
placebo,30205,0.28302892869569091,True,False
placebo,30206,0.058551423803295852,True,True
placebo,30207,0.075960734328474111,True,True
placebo,30208,0.091354058888378872,True,True
placebo,30209,0.068789235796150039,True,True
placebo,30304,0.09603036589293544,True,True
placebo,30341,0.12936746404781141,True,True
placebo,30343,0.055239504608534239,True,True
placebo,30344,0.12841600760691041,True,True
placebo,30361,0.15400697706799743,True,True
placebo,30362,0.13749479107506057,True,True
placebo,30366,0.058248572817376852,True,True
placebo,30381,0.18659667671111441,True,True
placebo,30382,0.13274822141600287,True,True
placebo,30383,0.10068439920880447,True,True
placebo,30390,0.079376391012367153,True,True
placebo,30391,0.24007353470586085,True,True
placebo,30392,0.088928659233061133,True,True
placebo,30401,0.12685031586136944,True,True
placebo,30404,0.084615344485426444,True,True
placebo,30406,0.057430910434936859,True,True
placebo,30421,0.061517991248668975,True,True
placebo,30422,0.11653995732111595,True,True
placebo,30424,0.11310524165586838,True,True
placebo,30427,0.17189134798912459,True,True
placebo,30428,0.089080036346581834,True,True
placebo,31201,0.084269541063339573,True,True
placebo,31202,0.1005387238176635,True,True
placebo,31203,0.075039156377803312,True,True
placebo,31204,0.11651383955895264,True,True
placebo,31302,0.063938926173785354,True,True
placebo,31325,0.10989999552621817,True,True
placebo,31328,0.21893913843367563,True,True
placebo,31329,0.098867482647388358,True,True
placebo,31364,0.22152633986976317,True,True
placebo,31370,0.066794085332281664,True,True
placebo,31371,0.11954555388863135,True,True
placebo,31372,0.071874912586004688,True,True
placebo,31386,0.09367915558329,True,True
placebo,31389,0.26854070780537798,True,False
placebo,31390,0.27771674843805805,True,False
placebo,31401,0.17420032360393861,True,True
placebo,31402,0.11669572746338971,True,True
placebo,31403,0.057814568220543178,True,True
placebo,32201,0.063903862830913954,True,True
placebo,32202,0.069078933282335622,True,True
placebo,32203,0.062930833136964875,True,True
placebo,32204,0.081250585617102786,True,True
placebo,32205,0.078841194320475191,True,True
placebo,32206,0.073544441165475066,True,True
placebo,32207,0.040138511267294424,True,True
placebo,32209,0.036260047140721625,True,True
placebo,32343,0.10308953962929313,True,True
placebo,32386,0.106602605784509,True,True
placebo,32441,0.076123774300020791,True,True
placebo,32448,0.10097302560518562,True,True
placebo,32449,0.090403257202801901,True,True
placebo,32501,0.067972630758420666,True,True
placebo,32505,0.048133172683108912,True,True
placebo,32525,0.52436012686423739,True,False
placebo,32526,0.35428390931231823,True,False
placebo,32528,0.18307031044199365,True,True
placebo,33101,0.047713579408507935,True,True
placebo,33102,0.084436518965092286,True,True
placebo,33103,0.084071211833220111,True,True
placebo,33104,0.063749873819679892,True,True
placebo,33202,0.061571716821843946,True,True
placebo,33203,0.075167419077343645,True,True
placebo,33204,0.046169927776933739,True,True
placebo,33205,0.060793597677582599,True,True
placebo,33207,0.091605401864694083,True,True
placebo,33208,0.068550582153539916,True,True
placebo,33209,0.068937947908180502,True,True
placebo,33210,0.13504603793203537,True,True
placebo,33211,0.24248740731694549,True,True
placebo,33212,0.071682489141791983,True,True
placebo,33213,0.059842229746596844,True,True
placebo,33214,0.059433821439284419,True,True
placebo,33215,0.093965313333228856,True,True
placebo,33216,0.16213911852192361,True,True
placebo,33346,0.27170891912755651,True,False
placebo,33423,0.25540269142747823,True,True
placebo,33445,0.2709891238378262,True,False
placebo,33461,0.11562835133613847,True,True
placebo,33586,0.10249768818754838,True,True
placebo,33606,0.12489997145542107,True,True
placebo,33622,0.2312718337679921,True,True
placebo,33623,0.14426812569847508,True,True
placebo,33643,0.091538060437050636,True,True
placebo,33663,0.11378958824834227,True,True
placebo,33666,0.098516145850722825,True,True
placebo,33681,0.060348120167920606,True,True
placebo,34101,0.093862405931062556,True,True
placebo,34102,0.087082769228359419,True,True
placebo,34103,0.3665707857722808,True,False
placebo,34104,0.054788337486095594,True,True
placebo,34105,0.22335383729171387,True,True
placebo,34106,0.17669284514746961,True,True
placebo,34107,0.11173680025489763,True,True
placebo,34108,0.10229166011436296,True,True
placebo,34202,0.074690176061377081,True,True
placebo,34203,0.047559272368575288,True,True
placebo,34204,0.050571507492644288,True,True
placebo,34205,0.054061692182303688,True,True
placebo,34207,0.090399540884218282,True,True
placebo,34208,0.089503007098140838,True,True
placebo,34209,0.11543683514480368,True,True
placebo,34210,0.063435790328546238,True,True
placebo,34211,0.12521080443256125,True,True
placebo,34212,0.063687926165469921,True,True
placebo,34213,0.057902819937910105,True,True
placebo,34214,0.069306245316079512,True,True
placebo,34215,0.15834837457637571,True,True
placebo,34302,0.23175728791612729,True,True
placebo,34304,0.2834485982251348,True,False
placebo,34307,0.35722755242024301,True,False
placebo,34309,0.073082985224062827,True,True
placebo,34368,0.16020456575515993,True,True
placebo,34369,0.076808081408503898,True,True
placebo,34431,0.47961287734321745,True,False
placebo,34462,0.19277671171688149,True,True
placebo,34545,0.10970746188815859,True,True
placebo,35201,0.035248153121843859,True,True
placebo,35202,0.09286287113205674,True,True
placebo,35203,0.052130560775747126,True,True
placebo,35204,0.047973534989797416,True,True
placebo,35206,0.07442712744077673,True,True
placebo,35207,0.081202513459937481,True,True
placebo,35208,0.080459002778574928,True,True
placebo,35210,0.16349652462266367,True,True
placebo,35211,0.0571210140993689,True,True
placebo,35212,0.12011425776720082,True,True
placebo,35213,0.068710589013020074,True,True
placebo,35215,0.04030134520159874,True,True
placebo,35216,0.049968237456510467,True,True
placebo,35305,0.12280513856798748,True,True
placebo,35321,0.16297117935683575,True,True
placebo,35341,0.1125046273513427,True,True
placebo,35343,0.4158108656803407,True,False
placebo,35502,0.05286825259141556,True,True
placebo,36201,0.051611673854236026,True,True
placebo,36202,0.067699711446846458,True,True
placebo,36203,0.047518299869217379,True,True
placebo,36204,0.056929274959474696,True,True
placebo,36205,0.11944344551765446,True,True
placebo,36206,0.055099956931793224,True,True
placebo,36207,0.050310611670469206,True,True
placebo,36208,0.075542504537876892,True,True
placebo,36301,0.091794673245337327,True,True
placebo,36302,0.18255635622271779,True,True
placebo,36341,0.20687571452833775,True,True
placebo,36342,0.058224421415074758,True,True
placebo,36368,0.056955376816580083,True,True
placebo,36383,0.22083941161308987,True,True
placebo,36387,0.097482187206035034,True,True
placebo,36388,0.079048014859631727,True,True
placebo,36401,0.12795458870780471,True,True
placebo,36402,0.45554538828377339,True,False
placebo,36403,0.18635587977483653,True,True
placebo,36404,0.079295849793809298,True,True
placebo,36405,0.039069959560840535,True,True
placebo,36468,0.06154239302476306,True,True
placebo,36489,0.21848593352419862,True,True
placebo,37201,0.049065480753680328,True,True
placebo,37202,0.10040449968382789,True,True
placebo,37203,0.092978747388098082,True,True
placebo,37204,0.1112687154282176,True,True
placebo,37205,0.044001126143005893,True,True
